genres,title,release_date,discount_price,price
"['Casual', 'Indie']",Rhombs,2017-09-23,0.0,0.99
"['Adventure', 'Indie']",Campus Notes - forget me not. OST,2017-10-04,0.0,0.0
"['Adventure', 'Indie']",Campus Notes - forget me not. OST FLAC ver.,2017-10-04,0.0,0.0
"['Casual', 'Indie', 'RPG', 'Strategy']",Hero Rush: Mad King,2017-10-04,0.0,4.99
"['Action', 'Casual', 'Simulation', 'Sports', 'Strategy']",RUTM 2017 - Season 2017/18 Update,2017-10-04,0.0,8.99
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Mission: Wolf,2017-10-04,0.0,0.99
"['Casual', 'Indie', 'Strategy']",Tic Tac Toe LOUNGE,2017-10-04,0.0,0.99
"['Casual', 'Indie']",Casual Spider Solitaire,2017-09-23,0.0,5.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",EVE Online: 12 Months Omega Time,2017-10-03,0.0,131.4
"['Action', 'Casual', 'Indie', 'Early Access']",LINX BATTLE ARENA,2017-10-04,0.0,16.99
"['Casual', 'Indie']",Circularity,2017-10-03,0.0,0.99
"['Action', 'Indie']",CompliKATed,2017-10-04,0.0,9.99
"['Action', 'Indie']",AstroShift,2017-10-03,0.0,0.99
"['Action', 'Indie']",Dungeon Marathon,2017-10-03,0.0,4.99
"['Casual', 'Indie']",Crazy Toad,2011-01-11,0.0,4.99
"['Casual', 'Indie', 'Sports']",Infinite Minigolf - Tortuga,2017-10-03,0.0,0.0
"['Action', 'Free to Play', 'Indie', 'Strategy']",Fractured Space - Fleet Pack: All Current and Future Ships,2017-10-03,0.0,49.99
"['Action', 'Free to Play', 'Indie', 'Strategy']",Fractured Space - Ultimate Skins Pack,2017-10-03,0.0,99.99
"['Action', 'Free to Play', 'Indie', 'Strategy']",Fractured Space - Starter Pack,2017-10-03,0.0,9.99
"['Adventure', 'Casual', 'Indie']",aMaze Achievements : forest,2017-10-03,0.0,0.99
"['Action', 'Free to Play', 'Indie', 'Strategy']",Fractured Space - Enhance Pack,2017-10-03,0.0,19.99
,Moleman 4 - Longplay (Deluxe Edition),2017-06-28,0.0,6.99
['RPG'],Forsaken Generation,2017-10-02,0.0,4.99
"['Adventure', 'Casual', 'Indie']",Fade Away,2017-09-01,0.0,4.99
['Indie'],Devil in the Pines,2017-09-29,0.0,3.99
"['Casual', 'Indie']",Snakeez,2017-10-02,0.0,0.99
"['Action', 'Indie', 'Sports']",Mutant Football League,2017-10-31,0.0,24.99
"['Adventure', 'Indie']",TERRAGEARTH,2017-06-30,0.0,7.99
"['Casual', 'Indie']",Learn (Japanese) Kana The Fun Way!,2017-09-29,0.0,4.99
"['Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",Flood: The Prequel,2017-09-29,0.0,9.99
"['Action', 'Free to Play', 'Simulation', 'Strategy']",Microsoft Allegiance,2017-09-29,0.0,0.0
"['Action', 'Adventure', 'RPG']",Titus the Fox,1992-01-01,0.0,9.99
['Casual'],Space Live - Advent of the Net Idols,2017-09-29,0.0,9.99
,Escape from Planet Earth,2013-05-21,0.0,3.99
"['Casual', 'Indie', 'Simulation', 'Strategy']",8bit Invasion,2017-10-02,0.0,0.99
"['Adventure', 'Casual', 'Indie', 'Strategy']",Jewel of WonderLand,2017-10-02,0.0,3.99
"['Adventure', 'Casual', 'Indie', 'RPG']",C:\raft,2017-10-02,0.0,9.99
"['Action', 'Adventure', 'Free to Play', 'Indie']",We Were Here: Original Soundtrack,2017-10-02,0.0,3.99
,Dark Skies,2013-05-14,0.0,10.99
"['Casual', 'Indie']",Sticks,2017-09-26,0.0,1.99
"['Adventure', 'Casual', 'Indie']",The Norwood Suite - Original Soundtrack,2017-10-02,0.0,4.99
,The Little Hours,2017-09-22,0.0,4.99
['Indie'],Brick Breaker Ultimate,2017-10-02,0.0,0.99
"['Adventure', 'Indie', 'RPG', 'Early Access']",Dungeons of Betrayal,2017-10-02,0.0,4.99
"['Action', 'Casual', 'Indie']",Arrow Heads - Soundtrack,2017-09-21,0.0,5.99
"['Action', 'Adventure', 'Casual', 'Indie']",Extreme Real Reality HD Remix,2014-05-31,0.0,0.99
"['Casual', 'Free to Play', 'Indie', 'Simulation']",Castle Clicker : Building Tycoon,2017-10-02,0.0,0.0
"['Adventure', 'Casual']",Dark Canvas: Blood and Stone Collector's Edition,2017-10-02,0.0,12.99
"['Action', 'Adventure', 'Casual', 'Indie']",Achievement Hunter: Foxy,2017-10-02,0.0,0.99
,Ten Days in the Valley,2017-10-02,0.0,2.99
,The Imitation Game,2015-03-20,0.0,3.99
"['Action', 'Adventure', 'Indie']",KEEPER-the hunter of insect,2017-09-25,0.0,1.99
"['Indie', 'Sports']",RageBall,2017-09-29,0.0,9.99
"['Action', 'Casual', 'Indie']",Mecho Tales,2017-09-29,0.0,19.99
"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation']",Road Redemption - Concept Art and Videos,2017-09-29,2.09,2.99
"['Casual', 'Free to Play']",The Harvest VR,2017-10-31,0.0,0.0
"['Action', 'Adventure', 'Sports']",River City Melee : Battle Royal Special,2017-09-29,0.0,19.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Galactic Crew,2017-09-29,0.0,19.99
"['Action', 'Casual', 'Indie', 'Simulation', 'Sports']",Jetman Go,2017-11-10,0.0,7.99
"['Action', 'Adventure', 'Casual', 'Indie']",aMaze Achievements : darkness,2017-09-29,0.0,0.99
"['Adventure', 'Casual', 'Indie']",Hoo-Boy,2017-09-29,0.0,0.99
"['Action', 'Indie']",ASSASSINATION STATION,2017-09-29,0.0,4.99
"['Casual', 'Indie', 'Strategy']",GALACTIC FIELD：Strategy Edition 银河领域：策略版,2017-09-28,0.0,8.99
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Business Tour. Starter Pack,2017-09-26,0.0,4.99
"['Indie', 'Simulation', 'Strategy', 'Early Access']",The Power Factory,2017-09-29,0.0,8.99
"['Action', 'Indie', 'RPG', 'Early Access']",Resurgence: Earth United,2017-09-29,0.0,4.99
"['Casual', 'Indie', 'Strategy']",LOGistICAL: Chile,2017-09-29,0.0,1.99
"['Action', 'Indie']",Cuphead - Official Soundtrack,2017-09-29,0.0,9.99
"['Action', 'Adventure', 'Casual', 'Indie']",The Great Wobo Escape,2017-09-29,0.0,3.99
"['Action', 'Indie']",Cuphead,2017-09-29,0.0,19.99
"['Adventure', 'Casual', 'Indie', 'Simulation']",Eared Hero,2017-09-29,0.0,1.99
"['Adventure', 'Indie', 'Simulation', 'Early Access']",Lost Shipwreck,2017-09-29,0.0,14.99
"['Action', 'Adventure', 'Casual', 'Indie']",Cuco,2017-09-29,0.0,0.99
"['Indie', 'RPG', 'Strategy']",Throne of Lies® The Online Game of Deceit,2017-09-29,0.0,9.99
"['Action', 'Adventure', 'Indie']",BRKÖUT,2017-09-29,0.0,2.99
"['Adventure', 'Casual']",Labyrinths of the World: Forbidden Muse Collector's Edition,2017-09-29,0.0,12.99
"['Adventure', 'Indie']",Arkaia: The Enigmatic Isle,2017-09-29,0.0,1.99
"['Casual', 'Indie']",Make a word!,2017-09-29,0.0,1.99
"['Action', 'Adventure', 'Indie', 'Strategy', 'Early Access']",Bermuda - Lost Survival,2017-09-29,0.0,14.99
"['Casual', 'Free to Play', 'Indie']",Zup! 6 - OST,2017-09-29,0.0,0.0
"['Casual', 'Indie', 'Strategy']",Hexlide,2017-09-29,0.0,4.99
"['Action', 'Adventure', 'Indie', 'Early Access']",CANARI,2017-09-28,0.0,4.99
"['Action', 'Casual', 'Indie']",Lance A Lot: Enhanced Edition,2017-09-28,0.0,9.99
"['Casual', 'Indie']",PaperCat,2017-09-28,0.0,4.99
"['Casual', 'Indie']",Linench,2017-09-28,0.0,1.99
"['Adventure', 'Indie']",Pale Spectrum - Part Two of the Book of Gray Magic,2017-09-28,0.0,16.99
"['Action', 'Casual', 'Indie']",Sponchies,2017-09-27,0.0,0.99
"['Action', 'Casual', 'Indie', 'Racing']",Hare,2017-09-27,0.0,0.99
"['Casual', 'Indie']",Ablepsia,2017-09-27,0.0,0.99
"['Adventure', 'RPG']",Legend of Hand,2017-09-27,0.0,6.99
"['Adventure', 'RPG']",Legend of Hand - Collector's Extras,2017-09-27,0.0,0.99
"['Adventure', 'RPG']",Legend of Hand - Soundtrack,2017-09-27,0.0,0.99
,Deep Space 69,2017-09-27,0.0,5.99
['Education'],ResumeMaker® Professional Deluxe 20,2017-09-27,0.0,29.99
"['Indie', 'RPG', 'Early Access']",Last Stonelord,2017-09-28,0.0,9.99
"['Action', 'Indie', 'Sports', 'Early Access']",Cheap Golf,2017-09-27,0.0,3.99
['Indie'],Marty Thinks 4D,2017-09-27,0.0,9.99
['Indie'],Marty Thinks 4D Soundtrack,2017-09-27,0.0,3.99
['Action'],Senko no Ronde 2 - Voice Pack,2017-09-27,0.0,0.0
"['Indie', 'RPG']",Restoration: Nightmare Chronicles,2017-09-27,0.0,0.0
"['Adventure', 'Casual', 'Simulation']",Brilliant Shadows - Soundtrack,2017-09-27,0.0,0.0
"['Adventure', 'RPG']",Descent: Road to Legend - Trials of Frostgate,2017-09-27,0.0,4.99
['Action'],Senko no Ronde 2 - Rounder Karel,2017-09-27,0.0,0.0
['Action'],Senko no Ronde 2 - Rounder Lili,2017-09-27,0.0,0.0
"['Action', 'Adventure', 'Casual', 'Indie']",Hentai - Soundtrack Of The Year (SOTY),2017-09-27,0.0,0.99
"['Adventure', 'Casual', 'Indie', 'Racing']",Fish's Trip,2017-09-27,0.0,0.99
"['Casual', 'Indie', 'Simulation']",Twickles,2017-09-28,0.0,6.99
['Strategy'],Harald: A Game of Influence,2017-09-28,0.0,4.99
"['Casual', 'Sports']",Hippo Sports,2017-09-28,0.0,6.99
"['Free to Play', 'Indie', 'Early Access']",Crazy Dreamz: MagiCats Edition,2017-09-28,0.0,0.0
"['Action', 'Casual', 'Indie', 'Racing']",Low Desert Punk,2017-09-28,0.0,0.99
"['Casual', 'Indie']",Operator Overload,2017-09-28,0.0,12.99
"['Action', 'Adventure', 'Indie']",Rainbow Step,2017-09-28,0.0,2.99
"['Casual', 'Indie']",Aw Nutz,2017-09-28,0.0,4.99
"['Adventure', 'Casual', 'Indie']",Bai Qu - Digital Artbook,2017-09-28,0.0,0.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Pirate Ship Tiles,2017-09-28,0.0,9.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Tragedy and Drama,2017-09-28,0.0,14.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - KHAS Ultra Lighting Script,2017-09-28,0.0,19.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Pop! Horror City Character Pack 1,2017-09-28,0.0,6.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Fantastic Buildings: Medieval,2017-09-28,0.0,9.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Ancient Dungeons: Winter,2017-09-28,0.0,19.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Kritika Online,2017-09-28,0.0,44.98
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Kritika Online: Free Elite Player's Pack,2017-09-28,0.0,0.0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Kritika Online: Elite Starter Pack,2017-09-28,0.0,14.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Kritika Online: Elite Costume Pack,2017-09-28,0.0,29.99
['Simulation'],Train Simulator: Gatwick Express BR Class 460 'Juniper' EMU Add-On,2017-09-28,0.0,19.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",Cyberoque,2017-12-22,0.0,4.99
"['Action', 'Strategy']",Total War: WARHAMMER II,2017-09-28,0.0,59.99
"['Free to Play', 'Indie', 'Simulation']",World of Guns: US Army Guns Pack #1,2017-09-27,0.0,9.99
"['Indie', 'Strategy']",战术狂想1(Chimera of Tactics 1),2017-09-27,0.0,0.99
"['Action', 'Adventure', 'Indie']",Woodlands,2017-09-27,0.0,9.99
"['Action', 'Casual', 'Indie', 'Simulation']",Glitch Simulator OST (Soundtrack),2017-09-27,0.0,0.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Iron Knight,2017-09-27,0.0,1.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Glitch Simulator 2018,2017-09-27,0.0,2.99
"['RPG', 'Simulation', 'Strategy', 'Early Access']",The Guild 3,2017-09-26,0.0,29.99
['Action'],EVE: Valkyrie – Warzone x11 Gold Capsule,2017-09-26,0.0,9.99
"['Action', 'Adventure', 'Indie']",Hob,2017-09-26,0.0,19.99
"['Action', 'Adventure', 'Indie']",Hob Official Soundtrack (FLAC+MP3),2017-09-26,0.0,9.99
"['Action', 'Indie']",Project Nimbus,2017-09-26,0.0,19.99
"['Action', 'Adventure', 'RPG']",RAID: World War II,2017-09-26,0.0,39.99
"['Action', 'Adventure']",RAID: World War II Special Edition Upgrade,2017-09-26,0.0,24.99
"['Action', 'Adventure', 'Casual', 'Indie']",Crazy Mob,2017-09-26,0.0,3.99
"['Adventure', 'Casual', 'Indie']",The Surprising Adventures of Munchausen,2017-09-26,0.0,8.99
"['Action', 'Indie', 'Simulation', 'Strategy']","Cook, Serve, Delicious! 2!! Original Soundtrack",2017-09-26,0.0,4.99
"['Casual', 'Indie']",Placement,2017-09-26,0.0,1.99
"['Action', 'Adventure', 'RPG']",RAID: World War II Soundtrack,2017-09-26,0.0,9.99
"['Casual', 'Free to Play', 'Indie', 'Sports']",Multiplayer Mini-Golf Game Source Code (Full Project),2017-09-26,0.0,0.0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Chaotic Creatures (Token Pack),2017-09-26,0.0,4.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Lost Library of Thoth (5E),2017-09-26,0.0,5.99
"['Casual', 'Indie']",Snake Treasure Chest,2017-10-10,0.0,1.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Tome of Beasts Pack 1 (Token Pack),2017-09-26,0.0,7.99
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Rockin’ Covers Song Pack,2017-09-26,0.0,9.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Pathfinder Iconic Portrait Pack (PFRPG),2017-09-26,0.0,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Goldfinger - “99 Red Balloons”,2017-09-26,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Seether - “Careless Whisper”,2017-09-26,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Marilyn Manson - “Tainted Love”,2017-09-26,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Halestorm - “Bad Romance”,2017-09-26,0.0,2.99
"['Casual', 'Indie']",Temple Escape,2017-09-26,0.0,0.99
['Action'],EVE: Valkyrie – Warzone x5 Gold Capsule,2017-09-26,0.0,4.99
['Action'],EVE: Valkyrie – Warzone x50 Gold Capsule,2017-09-26,0.0,39.99
"['Action', 'Adventure', 'Casual', 'Indie']",Blanco Original Soundtrack,2017-09-18,0.0,0.99
['Action'],EVE: Valkyrie – Warzone x2 Gold Capsule,2017-09-26,0.0,1.99
['Action'],EVE: Valkyrie – Warzone Drifter Pack,2017-09-26,0.0,4.99
['Simulation'],Pinball FX3 - Marvel Pinball Vengeance and Virtue Pack,2017-09-26,0.0,9.99
['Simulation'],Pinball FX3 - Marvel Pinball Original Pack,2017-09-26,0.0,9.99
"['Casual', 'Indie', 'Early Access']",Pivot Puzzles,2017-09-26,0.0,1.99
['Simulation'],Pinball FX3 - Core Collection,2017-09-26,0.0,9.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Heroic Characters 17 (Token Pack),2017-09-26,0.0,4.99
['Simulation'],Pinball FX3 - Marvel Pinball Avengers Chronicles,2017-09-26,0.0,9.99
['Simulation'],Pinball FX3 - Marvel's Women of Power,2017-09-26,0.0,6.99
['Simulation'],Pinball FX3 - Star Wars™ Pinball,2017-09-26,0.0,9.99
['Simulation'],Pinball FX3 - Star Wars™ Pinball: Heroes Within,2017-09-26,0.0,9.99
['Simulation'],Pinball FX3 - Star Wars™ Pinball: The Force Awakens Pack,2017-09-26,0.0,4.99
['Simulation'],Pinball FX3,2017-09-26,0.0,202.76
['Simulation'],Pinball FX3 - Bethesda® Pinball,2017-09-26,0.0,10.99
['Simulation'],Pinball FX3 - Balls of Glory Pinball,2017-09-26,0.0,9.99
['Simulation'],Pinball FX3 - Aliens vs Pinball,2017-09-26,0.0,9.99
['Simulation'],Pinball FX3 - Iron &amp; Steel Pack,2017-09-26,0.0,4.99
['Simulation'],Pinball FX3 - Zen Classics,2017-09-26,0.0,9.99
['Simulation'],Pinball FX3 - Marvel Pinball: Heavy Hitters,2017-09-26,0.0,9.99
['Simulation'],Pinball FX3 - Marvel Pinball: Cinematic Pack,2017-09-26,0.0,9.99
['Simulation'],Pinball FX3 - Marvel Pinball: Marvel Legends Pack,2017-09-26,0.0,9.99
['Simulation'],Pinball FX3 - Medieval Pack,2017-09-26,0.0,4.99
['Simulation'],Pinball FX3 - Star Wars™ Pinball: Balance of the Force,2017-09-26,0.0,9.99
"['Action', 'Adventure', 'Casual', 'Indie']",Retro Dungeons,2017-09-26,0.0,0.99
['RPG'],"BLUE REFLECTION - Sailor Swimsuits set A (Hinako, Sarasa, Mao)",2017-09-26,0.0,5.99
['RPG'],BLUE REFLECTION - Season Pass,2017-09-26,0.0,79.99
['RPG'],"BLUE REFLECTION - Sailor Swimsuits set B (Yuzu, Shihori, Kei)",2017-09-26,0.0,5.99
['Simulation'],Pinball FX3 - Sci-Fi Pack,2017-09-26,0.0,9.99
['RPG'],"BLUE REFLECTION - Sailor Swimsuits set C (Lime, Fumio, Chihiro)",2017-09-26,0.0,5.99
['RPG'],"BLUE REFLECTION - Sailor Swimsuits set D (Sanae, Ako, Yuri)",2017-09-26,0.0,5.99
['RPG'],"BLUE REFLECTION - Sailor Swimsuits set E (Rin, Kaori, Rika)",2017-09-26,0.0,5.99
['RPG'],BLUE REFLECTION - Arland Maid Costumes (Yuzuki),2017-09-26,0.0,5.99
['RPG'],BLUE REFLECTION - Arland Maid Costumes (Lime),2017-09-26,0.0,5.99
"['Indie', 'Strategy']",Magic Potion Destroyer,2017-09-26,0.0,9.99
"['Action', 'Adventure', 'Casual', 'Indie']",Hentai,2017-09-23,0.0,0.99
"['Casual', 'Indie']",Hex: Origins,2017-09-23,0.0,4.99
"['Action', 'Free to Play', 'Indie']",MineFight,2017-09-23,0.0,0.0
"['Adventure', 'Casual', 'Indie']",Once upon a time,2017-09-24,0.0,0.0
"['Action', 'Adventure', 'Indie']",Project X,2017-09-24,0.0,3.99
"['Indie', 'Racing']",Drift (Over) Drive,2017-09-24,0.0,0.99
"['Casual', 'Indie']",Viewpoints - Radioactive Edition,2017-09-26,0.0,199.99
"['Action', 'Adventure', 'Simulation']",The jungle,2017-09-25,0.0,1.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Airstrike One,2017-09-25,0.0,0.99
"['Simulation', 'Strategy']",Planet Coaster - Spooky Pack,2017-09-25,0.0,10.99
"['Casual', 'Indie']",Fruit Sudoku🍉 3,2017-09-25,0.0,0.99
"['Casual', 'Indie']",Fruit Sudoku🍉 2,2017-09-25,0.0,0.99
"['Casual', 'Indie']",Fruit Sudoku🍉 4,2017-09-25,0.0,0.99
"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",Bloodlines of Prima,2017-09-25,0.0,9.99
"['Action', 'Indie', 'Racing']",Photon Flux,2017-09-25,0.0,7.99
"['Casual', 'Indie']",Real ★1942★,2017-09-02,0.0,0.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mythic Monsters #10: Sea Monsters (PFRPG),2017-09-25,0.0,7.99
"['Indie', 'RPG', 'Strategy']",Crimson Sword Saga: Tactics,2017-09-25,0.0,0.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mythic Monsters #8: Abyssal (PFRPG),2017-09-25,0.0,7.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - A08: Search for the Tri-Stone (5E),2017-09-25,0.0,6.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Islands of Plunder: Scourge of the Steaming Isle (5E),2017-09-25,0.0,5.99
,Sentient Noir: the Dark and Dank,2017-09-22,0.0,0.0
"['Indie', 'Simulation', 'Strategy']",Niche - a genetics survival game,2016-09-15,0.0,17.99
"['Indie', 'Simulation', 'Strategy']",Niche - a genetic survival game Soundtrack,2017-09-21,0.0,3.99
"['Action', 'Strategy']","Warhammer 40,000: Space Wolf - Exceptional Card Pack",2017-09-21,0.0,2.99
"['Action', 'Strategy']","Warhammer 40,000: Space Wolf",2017-09-21,0.0,17.99
"['Action', 'Indie', 'RPG']",Pylon: Rogue,2017-09-21,0.0,14.99
"['Action', 'Indie', 'Early Access']",Holdfast: Nations At War,2017-09-21,0.0,19.99
['Strategy'],Ancient Frontier,2017-09-21,0.0,24.99
['Action'],Friday the 13th: The Game - Spring Break 1984 Clothing Pack,2017-09-21,0.0,1.99
"['Action', 'Indie', 'Simulation']",One Night You're Crazy,2017-09-21,0.0,0.99
"['Adventure', 'Casual', 'Indie']",Brinko,2017-09-21,0.0,0.99
,The Stray,2017-08-21,0.0,0.99
['Racing'],Project CARS 2 Season Pass,2017-09-21,0.0,29.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Farfalla 2017 Table,2017-09-21,0.0,2.99
"['Action', 'Adventure', 'Indie', 'RPG']",Scarlett's Dungeon,2017-09-22,0.0,1.99
"['Free to Play', 'Strategy']",HumanKind: The Awakening,2017-09-21,0.0,0.0
"['Action', 'Casual', 'Indie', 'Simulation']",Keyboard Killers,2017-09-21,0.0,0.99
"['Indie', 'RPG', 'Simulation', 'Sports', 'Strategy']",Age of Gladiators II,2017-09-21,0.0,19.99
"['Adventure', 'Indie']",The Search Soundtrack,2017-09-21,0.0,0.0
"['Casual', 'RPG', 'Simulation']",Tabletopia - Sub Terra + Expansions,2017-09-21,0.0,5.99
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",DC Universe Online™ - Episode 29: Riddled With Crime,2017-09-21,0.0,4.99
"['Indie', 'Simulation', 'Strategy', 'Early Access']",My Factory 我的工厂,2017-09-21,0.0,6.99
"['Action', 'Adventure', 'Indie']",SteamWorld Dig 2 OST Feat. El Huervo,2017-09-22,0.0,9.99
"['Action', 'Simulation', 'Strategy']",Tactics 2: War,2017-09-22,0.0,9.99
['Simulation'],OMSI 2 Add-on K-Bergbahn,2017-09-22,0.0,0.0
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",Mighty Party: Kingsguy Pack,2017-09-22,0.0,99.99
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Nation War:Chronicles,2017-10-01,0.0,10.99
"['Action', 'Casual', 'Indie']",Shroom,2017-09-21,0.0,2.99
['Simulation'],TS Marketplace: SECR 60FT Birdcage BR Crimson Add-on,2017-09-22,0.0,4.99
"['Casual', 'Indie', 'Strategy']",LOGistICAL: Norway,2017-09-22,0.0,6.99
['Simulation'],TS Marketplace: SECR 60FT Birdcage SR Green Add-On,2017-09-22,0.0,4.99
['Simulation'],TS Marketplace: SECR 60FT Birdcage SECR Crimson Lake Add-On,2017-09-22,0.0,4.99
"['Action', 'Adventure', 'Casual', 'Indie']",Charlie the Duck,2017-09-22,0.0,6.99
"['Action', 'Indie']",Costumenaut,2017-09-22,0.0,6.99
"['Action', 'Casual', 'Indie', 'Simulation']",Onager!,2017-09-22,0.0,0.99
['Simulation'],DCS: Spitfire LF Mk IX,2017-09-22,0.0,49.99
['Casual'],Number World Adventure,2017-09-22,0.0,4.99
"['Adventure', 'Indie']",Caligo,2017-09-22,0.0,5.99
"['Action', 'Adventure', 'Free to Play', 'Indie']",Raiders of the Broken Planet - Eternal Soldier Campaign,2017-09-22,0.0,0.0
"['Casual', 'Indie']",My Little Worms,2017-09-22,0.0,0.99
"['Action', 'Adventure', 'Indie']",Raiders of the Broken Planet - Alien Myths Campaign,2017-09-22,0.0,9.99
"['Casual', 'Indie']",Smart Junior Academy - Autumn,2017-09-01,0.0,8.99
"['Action', 'Adventure', 'Indie']",SteamWorld Dig 2,2017-09-22,0.0,19.99
"['Action', 'Adventure', 'Casual', 'Indie']",Achievement Hunter: Dogger,2017-09-22,0.0,0.99
,Deep,2017-08-25,0.0,4.99
"['Action', 'Casual', 'Indie']",SpaceShot,2017-09-19,0.0,0.99
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Strategy']",Idle Champions of the Forgotten Realms - Bruenor's Starter Pack,2017-09-20,0.0,9.99
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Strategy']",Idle Champions of the Forgotten Realms - Celeste's Starter Pack,2017-09-20,0.0,19.99
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Strategy']",Idle Champions of the Forgotten Realms - Nayeli's Starter Pack,2017-09-20,0.0,29.99
"['Casual', 'Indie']",Unbalance,2017-09-20,0.0,0.99
"['Indie', 'Strategy']",Legion Tale,2017-09-20,0.0,4.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #026: Sanctuary of Exsanguination (5E),2017-09-20,0.0,2.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #023: The Aura of Profit (5E),2017-09-20,0.0,2.99
"['Casual', 'Indie', 'Simulation']",Autocraft,2017-09-20,0.0,9.99
"['Action', 'Indie', 'Racing']",Miner Ultra Shooter,2017-09-20,0.0,1.99
"['Design &amp; Illustration', 'Photo Editing']",openCanvas 7,2017-09-20,0.0,59.99
"['Action', 'Indie', 'Strategy']",MEG 9: Lost Echoes,2017-09-20,0.0,11.99
"['Adventure', 'Casual', 'Indie']",Tricolour Lovestory,2017-09-20,0.0,1.99
"['Action', 'Adventure', 'Indie', 'Early Access']",Containment Corps,2017-09-21,0.0,9.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 5E Mini-Dungeon #022: Pleasure Den (5E),2017-09-20,0.0,2.99
"['Adventure', 'Casual', 'Indie', 'Simulation']",Dr. Cares - Pet Rescue 911,2017-09-21,0.0,12.99
"['Casual', 'Indie']",SnappleNoid,2017-10-10,0.0,0.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing']",Crossout - The Tramp Pack,2017-09-21,0.0,49.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing']",Crossout - The Inventor pack,2017-09-21,0.0,69.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing']",Crossout - Snake Bite Pack,2017-09-21,0.0,9.99
['Action'],Monster partner,2017-09-21,0.0,1.99
['Casual'],A Plot Story,2017-08-31,0.0,4.99
"['Action', 'Adventure', 'Casual', 'Indie']",SPIIIDERS,2017-09-21,0.0,14.99
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Trivia Vault: Mini Mixed Trivia 4,2017-09-21,0.0,0.99
['Simulation'],Train Simulator: BR Class 419 MLV BEMU Add-On,2017-09-21,0.0,19.99
"['Action', 'Early Access']",Blast Out,2017-09-21,0.0,12.99
"['Adventure', 'Indie']",The Journey Down: Chapter Three,2017-09-21,0.0,19.99
"['Simulation', 'Strategy']",Stellaris: Synthetic Dawn Story Pack,2017-09-21,0.0,9.99
"['Casual', 'Indie']",Another Lost Phone: Laura's Story,2017-09-21,0.0,2.99
